text,label
بگذار آنچه از دست رفتنی‌ست از دست برود تو در قلب یک انتظار خواهی پوسید,ANGRY
درب حرمی را میشکنند برای شفا که صاحبش از ذات الریه مرد یک بیماری ریوی شبیه کرونا شما بی نظیرید جهل و خرافه,ANGRY
طرف میگه به اسید پاشی اعتراض کزده جمهوری اسلامی رومتهم کرده. کجا سیر میکنن اینا؟ #saveAli …,SURPRISE
امروز به یه مدل جدید تپسی برخوردم ، کلی منتظر موندم اومد تا نشستم گفت یا تغییرش بده نقدی پرداخت کن یا سفر و لغو کن! کلاس داشتم واقعا دیرم شده قبول کردم نقدی پرداخت کنم ولی بره دم عابربانک تا پول بگیرم ولی به شدت اعصابم خورد شد! میگه حتی تپسی شماره کارتمم نداره وتصفیه روزانه دروغه,ANGRY
"@username اینم کپی کردم.
فقط واحد مسافتش رو سال نوشته بود که سال نوری کردمش.
وگرنه ∞ سال نوری بهترین مورده😅",HAPPY
ببینید دوستان، بنده خودم رو نهایتا تا واسه اخر تعطیلات عید اماده کردم. اینا که دارین میگین پیک کرونا تا اواسط اردیبهشته رو نمیفهمم و مورد علاقه ام هم نیست در واقع.,OTHER
تا اطلاع ثانوی پورن آمریکایی رو تحریم میکنم تا مرتیکه گلدن شاور بفهمه دنیا دست کیه، فقط پورن اروپایی و روسی,FEAR
فکرش را بکنید دادستان تهران که حتی در توضیحِ مرگ زندانی هم برای مردم احترام قائل نمیشود، ناگهان امروز گفت «برخی پروازها تاخیر داشتند بیآنکه مسئولان به حقوق مردم احترام بگذارند و علت تاخیر را توضیح دهند»! یعنی برای زدنِ «مسئولان» حاضرند گاهی سوییس بشوند و بروند به جهانِ موازی :),SURPRISE
آدرس را از اول اشتباه رفتی ای هم اسم عزیزم. منبر سال‌هاست که جای حرف‌های حسابی نیست. جای عدالت خواهی نیست. منبر جای همان هاست که اگر چراغ خاموش شود، اگر شِمری نشوند، می روند سیِ خودشان.,HAPPY
"آخوند لجن!!!
مگه معترض رو اعدام میکنند؟
#لغو_فوری_اعدام 
#اعدام‌_نكنيد 
#سکوت_جایز_نیست",ANGRY
اون موقعی که احمدی نژاد گفت،تحریم ها کاغذ پاره هست و مدام گفتین مقاومت،  کجا بودین؟ همون موقع زندگی ما خراب شد.حالا که کفگیر خودتون به ته دیگ خورده، تحریم بد شد؟ شما حاضر نشدین، یک FATF، تصویب کنید. این ننه من غریبه ام بازی ها را و جمع کنید. حنای شما دیگه رنگی نداره.,FEAR
و فردا روزی رو باید بعد از امتحان مستقیم بیام خونه و چقدر بدم میاد اینطوری:(,HATE
#مریم_رجوی خطاب به سنای آمریکا: زمان آنست که جامعه جهانی به‌ویژه اتحادیه اروپا و آمریکا مبارزه و مقاومت مردم #ایران برای سرنگونی رژیم آخوندی را به‌رسمیت بشناسند و از حق مردم ایران برای مقاومت در مقابل سرکوب و اختناق حمایت کنند. #IranProtests #اعتراضات_سراسری @username @username,FEAR
@username @username @username الان ایران و چین شیوع پیدا کرده. خوب توییتر و اینستاگرام پر از عکس و فیلم از بیمارستانها و ... است. خیلی ها گفتن فامیلمون گرفته، دوستمون گرفته و ... یه دونه از اینها چرا در مورد آمریکا نیست؟,FEAR
افکار عمومی #سيستان_و_بلوچستان مات ومبهوت ازیکدیگر میپرسند،پرونده متجاوزان به #دختران_ایرانشهر برچه اساسی پیگیری میشود!افراد دیگری تجاوز کرده بودند در عوض چند نفر دیگر اعتراف!!!!و تا به امروز وضعیت #عبدالله_بزرگزاده از جوانان با غیرتی که بر علیه متجاوزان اعتراض کرد خبری نیست...,SURPRISE
@username @username مهم اینه که حرف درست و منطقی میزنه حالا از دهن هرکسی خارج بشه پناهیان هم اگه اینو میگفت درست بود چه فرقی داره؟.؟.؟.؟,SAD
کلا مگه ویروس ارتیکلش das نیست؟,OTHER
"تفاوت خامنه ای با ویروس کرونا اینکه بالاخره برای کرونا درمان پیدا میشه ولی شیوع ویروس تفکر خامنه ای در عرزشی ها تمومی نداره
#KhameneiVirus",OTHER
اینجا بلوچستان 2018 است و شرم نگاه ما را بس!,SAD
"@username چرا وقتی جنوب رو دادن چین شمال رو تقدیم روسا کردن غیرتی نشدین؟؟؟
فقط امریکا خار داره؟",ANGRY
قبلا نداشتم این عطرو. بدم نیومد ازش. خوش بوئه خیلی,HAPPY
تفریح این روزا سر کار .باشگاه .گل .غذا .کتاب .خواب .صبح یه افسوس عمیق,SAD
معلوم‌نیست ما کیر اونیم یا اون کیر ماست چه موقع بلند شدنه,HAPPY
یک عده که داشتن جوک می‌ساختن و ابراز خوشحالی می‌کردن.,ANGRY
 احمق تویی ترسو,ANGRY
صحبتهای جناب رضا پهلوی بسیار سنجیده و حساب شده است. ایشان درک درستی از فضای کنونی ایران و منطقه دارند. ما همیشه کمی عجلول هستیم. اما هماهنگونه پیشتر گفتند برای چیدن میوه باید صبر کرد تا میوه برسد.... درود بر رضا پهلوی و سپاس از من و تو و پوریا ,FEAR
سگهای انباری ، کیل بیل ، جکی براون ، پست فطرت های حرومزاده و جانگو از فیلمهای توپ ترنتینوعه,OTHER
ها واقعا! چون برا در آوردنش فقط يك دست داري! اونم دست غير از دست اصلي :|,HATE
بیژن هم هم مائده حمایت کرد افرین به غیرتت اقای بنفشه خواه درود بر شرفت,HAPPY
"@username خلاصه سخنان همتی:
افزایش قیمت ارز تقصیر مردم است که به سه برابر شدن قیمت بنزین اعتراض کردند وگرنه الان دلار ۷ تومان بود",ANGRY
اخه تو خیابون کی پیاز خورد میکنه؟؟خو ,SURPRISE
"سال ۹۵ فهمیدیم برابر آتش‌سوزی ناتوانیم. ۹۶ پی بردیم که #زلزله هم همچنان ما را از پا درمیاره. ۹۷ دانستیم که در برابر #تحریم هم شکننده‌ایم. ۹۸ هم که با درس‌آموزی از #سیل آغاز شد.
هنوز وقت بیدار شدن نرسیده؟؟!!",OTHER
اعصابم خورد بود سر یه مسئله‌ای افتاده بودم به جون خونه داشتم خیلی عمیق کارای خونه رو میکردم گردگیری و جارو و....  +دایی میخواد بیاد خونمون؟  -نه  +عزیزجون میخواد بیاد؟  -نه  +پس کی میاد؟  -کسی قرار نیست بیاد  +پس چرا داری خونه رو تمیز میکنی   - ,ANGRY
"دیدین اولِ اخبار یه آیه میخونه، بعد اخبار شروع میشه؟ معمولا با توجه به فضا، یه آیه مربوط رو انتخاب میکنن. فکر میکنین الان سر اخبار ساعت ۹ چی خوند؟ «قل سیرو فی الارض فانظروا...»!
#کرونا #سفر",OTHER
بزرگترین تظاهرات ایران زمان انقلاب چندنفر جمعیت داشت؟؟ جواب این سوال را پیدا کنید حتما به پشتوانه مردمی بودن شورش ۵۷ میرسید,OTHER
 منگنه کوبشم انگار گاردستیما خشم داریم خشمی طوفنده هرگز ازاین موضع پایبن نمیاییم تا نابودی ملا، سپاهی، بسیجی، سنت و خرافه ۱۴۴۰ساله. #بسیج_بلاهت_علیه_عبدالرضایی #اسماعیل_بخشی_پایان_اهریمن #حزب_ایرانارشیست,ANGRY
@username @username ولی سگ ما مامانتو میکنه بیارش,ANGRY
