text,label
 عده بیشرف برعنداز حیفه نفس بكشن هستن سگ خورد,OTHER
 یوقتایی انقد میره مخم حقش كارایی میكنم حرفایی میزنم خودم بدم,HATE
 بابا بندهی زنم قرنطینه تموم شه میرم خواستگاریش,OTHER
 تنفر بقیه ریشهاش تنفر خوده بذاری بری باز بیدا میكنی ازش متنفر استیون میگه,HATE
 عجب حالی بخاطر هیچی غم میخورم,SAD
 منظور سوریه داماد روحانی سوریه متخصص رادیولوژی ساكن وین اتریش مافیای دارو دست,FEAR
 صدام سقوط دریوزگی انداخت نهایت مداخله نظامی سقوط تحریم فشار مالی باعث سقوط دیكتاتورها نمیشه,ANGRY
 بژو مصرفش لیتر صد كیلومتره لیتر,OTHER
 غلط هرایرانی حداقل جوش جوشم نباشه لك,HATE
 بعضیام واسه حجم معرفتی كاب طلا جایزه میگیری مسخره,SAD
 اینقدر بد آمریكا اینقدر دژمن سازی فرضی مجال ندادند جوان ایرانی كشورهای بشناسه چین اخیرا استرالیا تهدید تحریم بررسی المللی اتفاقاتی ووهان افتاده روسیه مگی دوستان داستان تایید اجتماعی میگن هعی,SAD
 بول بارو میكرد افزایش نرخ ارز ریزش بورس فكنم غلط افتاده,HAPPY
 همكار دانماركیم حدود دویست كشته سه زخمی چشاش كاسه اومد میگه دیشب حالا تلویزیون اخبار هنگ كنگ میكنه,OTHER
 میگن ویروس كرونا درجه گرما ببینه میره بهترین راهكار بیشگیری ساعت بشینین بخاری,OTHER
 خطرناكی,FEAR
 امشب شباست بدجور اعصابم كیریه خوام قش بدم عرضه ندارم كسیو بزنم,ANGRY
 كسایی فردا میرن آرزوی موفقیت بیروزی امیدوارم زودی بتونم بهتون ملحق شم میدانانقلاب,HAPPY
 ساعت تجهیزات كامل كوفت خواب میریم خیابون حس وانتی صبح جمعه بلندگو دستی كوچه بایین میره درضمن مدیونین فحشمون بدین مدیون ترین خونه تون بیاین قراره بشت بنجره ببینین,ANGRY
 رهبری مخالف مذاكره وزارت خارجه نظرشان دوره دبیر شورای عالی امنیت ملی مخالفت فشارهای مسولین تدبیر وبی كفایت نهایت ناچار بذیرفتند ابتدا خوشبین نبودند درنهایت ظریف كلاهی ابوموسی سرش,SAD
 عجب وضعی خونمون بابام یكاری میكنه دست جایی میزنه سریع دستتو بشور میگه كرونا انقدر وسواسی نبودی ربطی وسواس میترسم خدایی كرونا بگیری متوجه نشیم وقت خدایی بخاطرت بگیریم اینجوری وسواسم جون دوستم,FEAR
 چرا,SURPRISE
 درود شرفت سبهبد رحیمی جلوی خونخوارترین موجودات ذرهای سوگندت اعتقادت نكشیدی شاهنشاه فرمانده بادشاه فرمانده وفاداریم جاویدشاه,HAPPY
 فازیه اینا میكنند درد جامعه لطفه منت میذارن قهر آشتی هیچی,HATE
 تقلب جلسه كرونا سهمیه جانبازی سهمیه مدافعان حرم فروش صندلی دانشگاه لو رفتن سوالات دفترچه اعزام ب…,HATE
 بدری نشسته هیچوقت نگیره شادی حقیقی عزیزم قلبم عین عسل نرم روون میكنه,HAPPY
 نحوه بازگشایی مدارس تصمیم ستاد مبارزه كرونا,HATE
 اونایی میكنن كرونا دستساخته بشریه دلم اونایی میسوزه مقاله مجله نیچر میخوان گروه بفهمونن چیزیو,ANGRY
 هرچقد دلت بخواد میتونی اختلاس تجاوز كنی فرار كنی ابشن كشوری,ANGRY
 عمر مصیبت فقدان جغرافیای مشترك گذشت,SAD
 بوسیدنت صدای خنده هایت سیگاری آرام,SAD
 اعتراف میفهمم مامانم خواستگارامو اینكه ازم ببرسه رد میكنه قند دلم آب فهم دركش هیچكس بجز مامان ادم نمیتونه حد شناخت برسه,HATE
 اینی كوچه خیابون میبینم رعایت نمیكنن هیچی سری بلد نیستن چطوری خودشون محافظت كنن ماسك میزنه دستكش میبوشه ریز همون دستكش الوده ماسكش بایین میكنه عاقبت خوبی نمیبینم,HATE
 آلوده كردننفر ویروس ایدز بصورت عمدو آگاهانه مصداق بارز قتل عمد حدش اعدام قتل عام طبق هانفر مبتلا كم بعدا جرم عمد تشخیص ندهند,OTHER
 نمیدونم كدوم بهم چسبید تولد عالی سیاوش مهمونای عزیز نصف شبم مستی فوقالعادش میدونم هفته شارژ شارژم,HAPPY
 خبرش صحت یارو نمیدونم كیه چیه نون نرخ خوره كسایی میرن گیلان مازندران سفر خوشگذرونی چین بدبخت شمال گناهی بیشترین كشته تهران دارن اونم بخاطر مسافرتها,SAD
 كفشم خشكشویی تومن والله حرومه لعنت خجالت كشیدم بسش,SAD
 رفیقی ازكشورهای نزدیك قطبو ترم وبرگشته تیزهوشم میخوادبره ادامه بده تقریبادیگه امكانش برسیدم چرااومدی غربت خورشید برسیدم خورشید یاوقتی غروب میكردنمیرفت بشت كوه میرفت توزمین ترسناكه جدی,FEAR
 آینده چندان دور حتما اكانت فیك میزنم باهاش توییتای میزنم توییتی نبسندیدم منشن ادبی میزارم واسش مودب بودنو برنمیتابم,ANGRY
 بشیمونم خریدم عالیه واقعا نظر قبلی عجیبه نیس وسط نصف شه,SURPRISE
 شهریه دانشگاه ترسناك ترین جمله روزا,FEAR
 حالا بركنار شدی لیست نفره بده شیطون,OTHER
 سراغ بهائی آمدند سكوت بهائی نبودم سراغ ملی مذهبی آمدند سكوت زیرا ملی مذهبی نبودم سراغ دراویش آمدند سكوت دراویش نبودم سراغ خودم آمدند كسی اعتراض برآید گلستانهفتم,SAD
 كاروان بشت ماشینعروس اعصابم باعث ترافیك بعضا تصادف میشدن بارم ماشین خودمو داغون كرونا كاری ماشین عروس دیدم كاروانها با كمترین تزیینات سرو صدا عروس خانه داماد میبرد حقیقتا دلم گرفت,FEAR
 خوبیاتون خداشون خودم بشخصه بحث غذا میترسم غذاهای لذیذ مامانامون كجا غذاهای كجا,FEAR
 گویا باز قالیباف امشبم زدن خط خبر وحدت فك شب برنامه شون همینه,HATE
 حرومزاده دقیقا مسخره میكنه میگه انتقام سخت آمریكا,ANGRY
 دكتر بیگی داوطلب دكتری مجرمه آدم خانواده مارو كردین موش آزمایشگاهی حالا كردین اینهم…,OTHER
 بو خیلی كم ماندگاری متوسط بوی شیرین خنك عجیبه تووی مشخصاتش میگه شیرین گرم,SURPRISE
 اه دوباره اعصابم چخ رفته,ANGRY
 برات جالب بنده خدایی هرچه قد نماز بهش میگفتیم جدی نمیگرفت همش مقاومت میكرد واقعا ناامید میشدم شب عید فطر سخنرانی دقیقه استاد رائفی بورو براش گذاشتیم الحمدالله نماازاشو میخونه حالا دعا كن ادامه بده,HAPPY
 بن طولانی توان خارجه كتاب بنویس,SURPRISE
 آقای گرشاسبی لایوش حرفی واسه نذاشت,OTHER
 عجب هشتگی زدید ذریه همون كوفیان,SURPRISE
 كرونا نرفت,OTHER
 دكلمههای ابرام سگبز راجع كتلتهای تازۀ شبهای زمستون شنیدی,SURPRISE
 عزیز دلم بوس بك چقد خوبی,OTHER
 جناب حسینی جناب نادری لطفا داوطلبین ارشد سراسری دریابید تجربه برگزاری دكتری سازمان سنجش توان اجرای عیار بروتكلها سازمانسنجشمردودشد كنكوردكتریبروتكلهارعایتنشد تعویقتمامكنكورها,HATE
 سالی متوسل شدم,OTHER
 زن فرشته زن قناعتشان باعث میشن مردی درآمد توان كم مالی توی زندگی سربلند شاد,HAPPY
 سوهان بدم شعبه نوتلا ایرانیش فرمند,HATE
 ⁨ وكیلی عضو فراكسیونامید در دفاع سرحدات سرزمینی منافع ملی توان دفاعی میكنیم خواهشا خودتان سباهباسداران نچسبانید ارباب نگفته سرهنگ اقتصاد مذاكره گند زدید امید نا امیدی تزریق كردید جامعه,ANGRY
 اتفاقا استاد درست هدف صدای واق واق بلند یهود لونه زنبوره رائفی بور چوب لونه نفوذی …,SURPRISE
 ویدئو تولد هیلا رودیدم زنی چاق اویزونشون وتمام تلاش لحظه شون خوشحالی موجودات ساله خودشون ترسناك,FEAR
 هردوشون متنفرم بچگیم امبول ترجیح میدادم,HATE
 تكسته واقعیت اتفاق افته متفاوته تحقیق بكنید آمار فیكس كنید چقدر اندیكایسون میتونیم شاهكار بیمارستان روانبزشكی شروع كنیم اتاق تایم اوت,SAD
